Conversion ID,Advertiser,Status,Order ID,Conversion Time,Click Time,Currency,EUID,Estimate Order Value,Estimate Optimise Cashback Value,Cashback % or Amount,Estimate M1 Cashback Value,"Estimate Cashback Value
(Exclude GST)",Unnamed: 13,Settlement Date,Partner Approved but payment not received. But pulseid have done the settlement
14198deac0aa4f58a6e11591fc63499b-1,Lazada SG,Approved,86425162197089x1764556183_SGAMZ-8999617156,13/10/2022 08:29,8/10/2022 13:23,SGD,316ac797-65ec-41b2-84e0-cea03a9e317a,2.09,0.03,1.00%,0.021,0.019,,7/11/2023,
0465eb70eb9f47f4b4dcb75f4faf27ce-1,Lazada SG,Approved,86425161397089x2280687272_SGAMZ-13171054983,13/10/2022 08:29,8/10/2022 13:23,SGD,316ac797-65ec-41b2-84e0-cea03a9e317a,9.85,0.15,1.00%,0.099,0.092,,7/11/2023,
966a819ac73e4ffa9d0993b730949e5f-1,Lazada SG,Approved,86425161497089x2280626690_SGAMZ-13171067836,13/10/2022 08:29,8/10/2022 13:23,SGD,316ac797-65ec-41b2-84e0-cea03a9e317a,10.85,0.16,1.00%,0.109,0.101,,7/11/2023,
3e27786a98464703a56838c007de0e9f-1,Lazada SG,Approved,86425161797089x2435662464_SGAMZ-14411758304,13/10/2022 08:29,8/10/2022 13:23,SGD,316ac797-65ec-41b2-84e0-cea03a9e317a,12.75,0.19,1.00%,0.128,0.119,,7/11/2023,
7c6858fb866a4d04bf023f6d63d03386-1,Lazada SG,Approved,86425161897089x2435662464_SGAMZ-14411758304,13/10/2022 08:29,8/10/2022 13:23,SGD,316ac797-65ec-41b2-84e0-cea03a9e317a,12.75,0.19,1.00%,0.128,0.119,,7/11/2023,
f7e0b6aeef41404086f7e8700813d8c7-1,Lazada SG,Approved,86425162097089x1764556183_SGAMZ-8999617156,13/10/2022 08:29,8/10/2022 13:23,SGD,316ac797-65ec-41b2-84e0-cea03a9e317a,2.08,0.03,1.00%,0.021,0.019,,7/11/2023,
7cd33f3e9b9f4249b7bc825598c26dce-1,Lazada SG,Approved,86425161597089x2280626690_SGAMZ-13171067836,13/10/2022 08:29,8/10/2022 13:23,SGD,316ac797-65ec-41b2-84e0-cea03a9e317a,10.83,0.16,1.00%,0.108,0.101,,7/11/2023,
cba45ffb4692431cb394fc087af7a630-1,Shopee SG,Approved,2210128BH1J9D0_14226829635_1,12/10/2022 23:21,12/10/2022 23:20,SGD,dcadb545-3467-482a-939a-a1a7a08b5d64,38.25,0.54,0.90%,0.344,0.32,,7/11/2023,
14633306817e498ba8dced4524aadb17-1,Shopee SG,Approved,2210128BH1J9D0_14226829635_2,12/10/2022 23:21,12/10/2022 23:20,SGD,dcadb545-3467-482a-939a-a1a7a08b5d64,36,0.5,0.90%,0.324,0.301,,7/11/2023,
825a8b6306904aafa4ba5d9573cb276d-1,Lazada SG,Approved,85594201272163x2462667883_SGAMZ-14653198622,12/10/2022 21:55,6/10/2022 17:47,SGD,52a53a72-1270-4762-b7d0-38a8f299a298,61,0.92,1.00%,0.61,0.567,,7/11/2023,
1b49a38344814a25acec9a9568ddd8e1-1,Lazada SG,Approved,86392162672163x2012582731_SGAMZ-10952167672,12/10/2022 19:29,6/10/2022 17:47,SGD,52a53a72-1270-4762-b7d0-38a8f299a298,12.25,0.18,1.00%,0.123,0.114,,7/11/2023,
805aecd839504b459fca07efb681176f-1,Shopee SG,Approved,2210126RBMWSRU_6135497274_1,12/10/2022 8:05,11/10/2022 15:57,SGD,8c8449e5-843e-4be8-a4fc-413e6019e9a1,63.2,1.33,1.60%,1.011,0.94,,7/11/2023,
0d99b14a19884655892b2f39a51b51bf-1,Shopee SG,Approved,2210115PWN5NC8_17162086691_1,11/10/2022 22:06,11/10/2022 16:24,SGD,168a17da-6e27-425f-b7b4-2d619e34038c,4.81,0.1,1.60%,0.077,0.072,,7/11/2023,
8d394184958844ba8e8ceafc144edd47-1,Shopee SG,Approved,2210115BVHYRF3_4911578035_1,11/10/2022 18:49,11/10/2022 15:46,SGD,cdab3a5a-4db7-4294-98c9-4ad8160bdc3e,7.16,0.15,1.60%,0.115,0.107,,7/11/2023,
92bb779b5b2a44919f2c152f94a268a8-1,Zalora SG,Approved,14118.5397.980177,11/10/2022 14:01,11/10/2022 19:04,SGD,bd62c2f0-929b-48d6-891a-e9c210c68b10,35.44,2.84,3.00%,1.063,0.989,,7/4/2023,
9a8a200adac849e29e253474c950f89c-1,Lazada SG,Approved,85476099946001x1418514247_SGAMZ-6889170912,11/10/2022 13:10,7/10/2022 11:00,SGD,214d6502-12db-4bdf-9177-e7f14373e2d7,5.34,0.08,1.00%,0.053,0.05,,7/11/2023,
bb10e588afd64de9ab5b633c536f5ed4-1,Lazada SG,Approved,86327906246001x2209908311_SGAMZ-12677107168,11/10/2022 12:03,7/10/2022 11:00,SGD,214d6502-12db-4bdf-9177-e7f14373e2d7,1.59,0.02,1.00%,0.016,0.015,,7/11/2023,
ddecd9e91f2446d9bdc5a327a37a8525-1,Lazada SG,Approved,86327906346001x2209908311_SGAMZ-12677107168,11/10/2022 12:03,7/10/2022 11:00,SGD,214d6502-12db-4bdf-9177-e7f14373e2d7,1.59,0.02,1.00%,0.016,0.015,,7/11/2023,
ae352f4d60ed45b388269a6f0b2a2e68-1,Lazada SG,Approved,86327906446001x2377561988_SGAMZ-13919909858,11/10/2022 12:03,7/10/2022 11:00,SGD,214d6502-12db-4bdf-9177-e7f14373e2d7,2.2,0.03,1.00%,0.022,0.02,,7/11/2023,
07bb843f2141493eb64582ad027ee569-1,Lazada SG,Approved,86327906046001x1164238173_SGAMZ-4590868006,11/10/2022 12:03,7/10/2022 11:00,SGD,214d6502-12db-4bdf-9177-e7f14373e2d7,3.1,0.05,1.00%,0.031,0.029,,7/11/2023,
83dd93d364b04452ab4562031cf97c18-1,Lazada SG,Approved,85485038668500x2271613101_SGAMZ-13106429579,11/10/2022 9:02,7/10/2022 20:23,SGD,0102e6ba-b9c2-48f7-9092-587181e5d218,37.01,0.56,1.00%,0.37,0.344,,7/11/2023,
0adfebef9a984f5e938e06ccded03b14-1,Lazada SG,Approved,85485038868500x2199336029_SGAMZ-12595545632,11/10/2022 9:02,7/10/2022 20:23,SGD,0102e6ba-b9c2-48f7-9092-587181e5d218,15.07,0.23,1.00%,0.151,0.14,,7/11/2023,
d2a7ed78c0154b95ad27870e5fd2b949-1,Shopee SG,Approved,2210103BC13YBX_19213572606_1,10/10/2022 23:34,10/10/2022 23:34,SGD,7229f66d-fe30-41d0-b02d-58a122bfca68,35.4,0.5,0.90%,0.319,0.296,,7/11/2023,
4cb4234cb2934b4980d57d46f58f1917-1,Zalora SG,Approved,14118.5396.1097370,10/10/2022 15:51,10/10/2022 22:37,SGD,6cda8557-b52d-4d06-bd9b-dc8f38708763,73.58,5.89,3.00%,2.207,2.053,,7/4/2023,
2e8a1291e1274e468e8531a60959752b-1,Lazada SG,Approved,86215196697089x589566029_SGAMZ-1696210198,10/10/2022 13:44,8/10/2022 13:23,SGD,316ac797-65ec-41b2-84e0-cea03a9e317a,6.26,0.09,1.00%,0.063,0.058,,7/11/2023,
08497993571a4d20afebb19de45f5135-1,Lazada SG,Approved,86215196797089x589566029_SGAMZ-1696210198,10/10/2022 13:44,8/10/2022 13:23,SGD,316ac797-65ec-41b2-84e0-cea03a9e317a,6.26,0.09,1.00%,0.063,0.058,,7/11/2023,
0929c0ec8f1d4479bc988acb186e1ce5-1,Lazada SG,Approved,86215196897089x589566029_SGAMZ-1696210198,10/10/2022 13:44,8/10/2022 13:23,SGD,316ac797-65ec-41b2-84e0-cea03a9e317a,6.26,0.09,1.00%,0.063,0.058,,7/11/2023,
9813a78cb7e649c7903c3144df17c6cf-1,Lazada SG,Approved,86215196197089x488452643_SGAMZ-1337332130,10/10/2022 13:44,8/10/2022 13:23,SGD,316ac797-65ec-41b2-84e0-cea03a9e317a,10.28,0.15,1.00%,0.103,0.096,,7/11/2023,
0e2fd47834104c33b62eddbb3079520d-1,Lazada SG,Approved,86215196297089x488452643_SGAMZ-1337332130,10/10/2022 13:44,8/10/2022 13:23,SGD,316ac797-65ec-41b2-84e0-cea03a9e317a,10.28,0.15,1.00%,0.103,0.096,,7/11/2023,
1839a2f18a7d46a9954a1066632cdea0-1,Lazada SG,Approved,86215196397089x589566029_SGAMZ-1696210198,10/10/2022 13:44,8/10/2022 13:23,SGD,316ac797-65ec-41b2-84e0-cea03a9e317a,6.26,0.09,1.00%,0.063,0.058,,7/11/2023,
6f70a9894ee34bc29c3ee27a2a0e04e7-1,Lazada SG,Approved,86215196497089x589566029_SGAMZ-1696210198,10/10/2022 13:44,8/10/2022 13:23,SGD,316ac797-65ec-41b2-84e0-cea03a9e317a,6.26,0.09,1.00%,0.063,0.058,,7/11/2023,
bf3d69d3aec746af8e398e09fe71841c-1,Lazada SG,Approved,86215196597089x589566029_SGAMZ-1696210198,10/10/2022 13:44,8/10/2022 13:23,SGD,316ac797-65ec-41b2-84e0-cea03a9e317a,6.26,0.09,1.00%,0.063,0.058,,7/11/2023,
6d3020936957475b9a13b3c3f63011f9-1,Lazada SG,Approved,86223933016039x1941237941_SGAMZ-10391033606,10/10/2022 13:12,5/10/2022 1:19,SGD,1ad77fb1-e7b5-4a04-81e9-51d4e747a360,1.76,0.03,1.00%,0.018,0.016,,7/11/2023,
4038eaf0400a47dcb6079ede9fb9da3d-1,Lazada SG,Approved,86223933116039x1357470439_SGAMZ-13705276394,10/10/2022 13:12,5/10/2022 1:19,SGD,1ad77fb1-e7b5-4a04-81e9-51d4e747a360,6.97,0.1,1.00%,0.07,0.065,,7/11/2023,
065249ee6a2b4b6a98bdd4b4d193e1cf-1,Shopee SG,Approved,221010249WC45U_11861664767_1,10/10/2022 11:55,10/10/2022 10:15,SGD,44e11125-5477-42c9-81af-31ba1a731b6e,29.9,0.42,0.90%,0.269,0.25,,7/11/2023,
714ee936ddfe4123aabc87dc8efc0dd9-1,Fairprice ON,Approved,114715943,10/10/2022 11:35,10/10/2022 9:50,SGD,9fde7658-5905-43aa-b830-07e6803719a8,198.04,0.8,1.00%,0.8,0.744,,7/2/2023,
c34c662862bb48fda0be3277eafbe395-1,Shopee SG,Approved,2210101YQY7D59_8563620858_2,10/10/2022 10:34,10/10/2022 10:31,SGD,7229f66d-fe30-41d0-b02d-58a122bfca68,4.74,0.1,1.60%,0.076,0.071,,7/11/2023,
85eed266b91f4987852743c447cad892-1,Shopee SG,Approved,2210101YQY7D59_4991006851_1,10/10/2022 10:34,10/10/2022 10:31,SGD,7229f66d-fe30-41d0-b02d-58a122bfca68,17.67,0.37,1.60%,0.283,0.263,,7/11/2023,
04749c478fc54b9f80d378b49206b03c-1,Lazada SG,Approved,86194730059104x1015752853_SGAMZ-3729210319,10/10/2022 7:54,7/10/2022 12:36,SGD,28f916c8-3a79-4398-abec-79c4600f5293,38.66,0.58,1.00%,0.387,0.36,,7/11/2023,
d527a9eb12b6458a9ca5b455d4300977-1,Lazada SG,Approved,86194730159104x729030094_SGAMZ-2317038935,10/10/2022 7:54,7/10/2022 12:36,SGD,28f916c8-3a79-4398-abec-79c4600f5293,29.57,0.44,1.00%,0.296,0.275,,7/11/2023,
6d3d88cc93244cb8a6e32e25d03957f6-1,Lazada SG,Approved,86194730259104x729030094_SGAMZ-2317038935,10/10/2022 7:54,7/10/2022 12:36,SGD,28f916c8-3a79-4398-abec-79c4600f5293,29.57,0.44,1.00%,0.296,0.275,,7/11/2023,
0435c7be59db4e73806513c5277bd1a6-1,Shopee SG,Approved,2210101MCF983G_3164298716_1,10/10/2022 7:10,8/10/2022 12:59,SGD,deb78c3e-f426-441c-923b-4952e63d7cf6,13.18,0.18,0.90%,0.119,0.11,,7/11/2023,
b9897bdd7aa9486f98fc1c6e6a6a2e40-1,Shopee SG,Approved,2210101MCF983G_3164298716_4,10/10/2022 7:10,8/10/2022 12:59,SGD,deb78c3e-f426-441c-923b-4952e63d7cf6,13.16,0.18,0.90%,0.118,0.11,,7/11/2023,
4b2af87db68941e99519009a4f5bb548-1,Shopee SG,Approved,2210101MCF983G_3164298716_3,10/10/2022 7:10,8/10/2022 12:59,SGD,deb78c3e-f426-441c-923b-4952e63d7cf6,16.28,0.23,0.90%,0.147,0.136,,7/11/2023,
7581912b12b04d4591b4b0e144b39749-1,Shopee SG,Approved,2210101MCF983G_3164298716_2,10/10/2022 7:10,8/10/2022 12:59,SGD,deb78c3e-f426-441c-923b-4952e63d7cf6,16.28,0.23,0.90%,0.147,0.136,,7/11/2023,
b377d6e96b4b4f289377a4c280709eeb-1,Lazada SG,Approved,85364019772163xHA859HBABOG4HRSGAMZ-134123720,10/10/2022 6:35,6/10/2022 17:47,SGD,52a53a72-1270-4762-b7d0-38a8f299a298,9.13,0.14,1.00%,0.091,0.085,,7/11/2023,
c1fb97ca3c8c416ea2f0e20866abd146-1,Lazada SG,Approved,85364019872163xHA859HBABOG4HRSGAMZ-134123720,10/10/2022 6:35,6/10/2022 17:47,SGD,52a53a72-1270-4762-b7d0-38a8f299a298,9.13,0.14,1.00%,0.091,0.085,,7/11/2023,
a4d8aa6fff7b44bfb4d28a44aba1a59b-1,Lazada SG,Approved,85364814835976x404294511_SGAMZ-994418919,10/10/2022 4:36,7/10/2022 12:09,SGD,d44f802b-8a42-40bc-8568-7da8d9a6d2cd,1.6,0.02,1.00%,0.016,0.015,,7/11/2023,
1c0d0cadc127441982bf2277f47a9d55-1,Lazada SG,Approved,86180145532762x2369154033_SGAMZ-13853361930,10/10/2022 2:49,10/10/2022 2:25,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,17.04,0.26,1.00%,0.17,0.158,,7/11/2023,
18b7c47973f9498c89707f1a2565e964-1,Lazada SG,Approved,86180145332762x2141863996_SGAMZ-12182695863,10/10/2022 2:49,10/10/2022 2:25,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,5.95,0.09,1.00%,0.06,0.055,,7/11/2023,
e0e14e1249e94694a90d7431c6411e10-1,Lazada SG,Approved,86180145032762x2306332231_SGAMZ-13371080045,10/10/2022 2:49,10/10/2022 1:59,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,3.25,0.05,1.00%,0.033,0.03,,7/11/2023,
1d0db2061a534cd3b7bf1613e2baa80d-1,Lazada SG,Approved,86180145132762x2306332231_SGAMZ-13371080045,10/10/2022 2:49,10/10/2022 1:59,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,3.25,0.05,1.00%,0.033,0.03,,7/11/2023,
a0bbc6e1a63349e3b90c00444a5b7c07-1,Lazada SG,Approved,86180144632762x2046880551_SGAMZ-11210146376,10/10/2022 2:49,10/10/2022 2:25,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,18.45,0.28,1.00%,0.185,0.172,,7/11/2023,
fc51906eb981449bb715bf8bf7b7208a-1,Lazada SG,Approved,86180144832762x2465405662_SGAMZ-14675224533,10/10/2022 2:49,10/10/2022 2:25,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,16.77,0.25,1.00%,0.168,0.156,,7/11/2023,
09da79afa78949009a2f9cc7d257464c-1,Lazada SG,Approved,85367004232762x2257048783_SGAMZ-13000067621,10/10/2022 2:19,10/10/2022 1:45,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,6.5,0.1,1.00%,0.065,0.06,,7/11/2023,
18a488039c1d4b0887642bf40de0a0e2-1,Lazada SG,Approved,85367004732762x1556520856_SGAMZ-7289268809,10/10/2022 2:19,10/10/2022 1:59,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,4.59,0.07,1.00%,0.046,0.043,,7/11/2023,
c9dfd70bce704f5db0765f7ba661b23e-1,Lazada SG,Approved,85367003032762x924582462_SGAMZ-3264624552,10/10/2022 2:19,10/10/2022 1:45,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,5.28,0.08,1.00%,0.053,0.049,,7/11/2023,
29e91e0f0b1c4da3b8e324c7646d08e7-1,Lazada SG,Approved,85367003632762x2373102052_SGAMZ-13884192526,10/10/2022 2:19,10/10/2022 1:45,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,1.88,0.03,1.00%,0.019,0.017,,7/11/2023,
8774d86fa4d040c6aec5069368af494e-1,Lazada SG,Approved,85367003832762x2468848223_SGAMZ-14698671426,10/10/2022 2:19,10/10/2022 1:59,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,12.62,0.19,1.00%,0.126,0.117,,7/11/2023,
2562a2d058a846a39f1679d22d0c1987-1,Lazada SG,Approved,85367004532762x664456553_SGAMZ-2018758450,10/10/2022 2:19,10/10/2022 1:45,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,6.01,0.09,1.00%,0.06,0.056,,7/11/2023,
9d7317773929417080db1063731b1494-1,Lazada SG,Approved,85367003432762x1252132433_SGAMZ-5131116742,10/10/2022 2:19,10/10/2022 1:59,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,12.96,0.19,1.00%,0.13,0.121,,7/11/2023,
85d744c9ded64ce9863dabef358d2221-1,Lazada SG,Approved,85367003232762x1976618307_SGAMZ-10672367410,10/10/2022 2:19,10/10/2022 1:59,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,8.85,0.13,1.00%,0.089,0.082,,7/11/2023,
998d7f76fc5a4b95aed562143eea42d3-1,Lazada SG,Approved,85367004032762x2269919478_SGAMZ-13093315135,10/10/2022 2:19,10/10/2022 1:59,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,22.33,0.33,1.00%,0.223,0.208,,7/11/2023,
a1f8f9819d4a434f8dd9bc659fe7f8c0-1,Lazada SG,Approved,85367004432762x664456553_SGAMZ-2018758448,10/10/2022 2:19,10/10/2022 1:45,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,5.03,0.08,1.00%,0.05,0.047,,7/11/2023,
b723b86f158e459b88a015700bd83122-1,Lazada SG,Approved,85362000732762x2339562776_SGAMZ-13614237924,10/10/2022 1:36,10/10/2022 1:23,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,4.6,0.07,1.00%,0.046,0.043,,7/11/2023,
6aafa772707e4725b94e19117b56e950-1,Lazada SG,Approved,85362000832762x2339430737_SGAMZ-13613197349,10/10/2022 1:36,10/10/2022 1:23,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,5.67,0.09,1.00%,0.057,0.053,,7/11/2023,
b0054d1d3f2d42458408e000c93805cf-1,Lazada SG,Approved,85362001032762x2466827087_SGAMZ-14713779607,10/10/2022 1:36,10/10/2022 1:23,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,19.55,0.29,1.00%,0.196,0.182,,7/11/2023,
cc4ed8c311af4517afe687be99390d4a-1,Lazada SG,Approved,85362001232762x2488410807_SGAMZ-14924996498,10/10/2022 1:36,10/10/2022 1:23,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,18.35,0.28,1.00%,0.184,0.171,,7/11/2023,
4c3257384a374230a494e04830e268d4-1,Lazada SG,Approved,85362001132762x2455431601_SGAMZ-14589282637,10/10/2022 1:36,10/10/2022 1:23,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,21.17,0.32,1.00%,0.212,0.197,,7/11/2023,
79be173517864d44929ecd5de752a499-1,Shopee SG,Approved,22101011GQQTJW_2343852862_2,10/10/2022 1:33,10/10/2022 1:31,SGD,7229f66d-fe30-41d0-b02d-58a122bfca68,2.24,0.03,0.90%,0.02,0.019,,7/11/2023,
aacd5372297b40f287e7d0dd01f3ff91-1,Shopee SG,Approved,22101011GQQTJW_6512081524_4,10/10/2022 1:33,10/10/2022 1:31,SGD,7229f66d-fe30-41d0-b02d-58a122bfca68,11.03,0.15,0.90%,0.099,0.092,,7/11/2023,
03a37b3877e34918ada35996c336493a-1,Shopee SG,Approved,22101011GQQTJW_5908959152_3,10/10/2022 1:33,10/10/2022 1:31,SGD,7229f66d-fe30-41d0-b02d-58a122bfca68,13.66,0.19,0.90%,0.123,0.114,,7/11/2023,
4cf87a2b5d43492fa105fc7eb29c8b71-1,Shopee SG,Approved,22101011GQQTJW_2272652348_1,10/10/2022 1:33,10/10/2022 1:31,SGD,7229f66d-fe30-41d0-b02d-58a122bfca68,11.77,0.16,0.90%,0.106,0.099,,7/11/2023,
de4de084d25e4c03b4eb43106a854523-1,Shopee SG,Approved,221010117SMJY7_15249210881_1,10/10/2022 1:28,10/10/2022 1:25,SGD,7229f66d-fe30-41d0-b02d-58a122bfca68,19.18,0.27,0.90%,0.173,0.161,,7/11/2023,
d72177a2df43406d8a46b7d2c9f671bf-1,Lazada SG,Approved,85346869432762x2339773403_SGAMZ-13615262350,10/10/2022 1:13,10/10/2022 1:04,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,5.31,0.08,1.00%,0.053,0.049,,7/11/2023,
ba00da386550400c9883a796e26e1b9c-1,Lazada SG,Approved,85346869332762x2339773403_SGAMZ-13615262350,10/10/2022 1:13,10/10/2022 1:04,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,5.3,0.08,1.00%,0.053,0.049,,7/11/2023,
0470f2ae72a84579889bffe56246dd30-1,Lazada SG,Approved,85346869032762x2339773403_SGAMZ-13615262350,10/10/2022 1:13,10/10/2022 1:04,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,5.31,0.08,1.00%,0.053,0.049,,7/11/2023,
92687cfc82f8417a806bfc5051cc610d-1,Lazada SG,Approved,85346869132762x2339773403_SGAMZ-13615262350,10/10/2022 1:13,10/10/2022 1:04,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,5.31,0.08,1.00%,0.053,0.049,,7/11/2023,
c27fe7660faf4c9b825e98fe5bd9c097-1,Lazada SG,Approved,85346869232762x2339773403_SGAMZ-13615262350,10/10/2022 1:13,10/10/2022 1:04,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,5.31,0.08,1.00%,0.053,0.049,,7/11/2023,
a87b64d692794fc1bfdf65ff1e0c2a79-1,Lazada SG,Approved,85346868632762x912206179_SGAMZ-3196950188,10/10/2022 1:13,10/10/2022 1:04,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,18.69,0.28,1.00%,0.187,0.174,,7/11/2023,
320c239841fb449b941da8aa0fd4a192-1,Lazada SG,Approved,85346868832762x432072992_SGAMZ-1125498796,10/10/2022 1:13,10/10/2022 1:04,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,133.2,2.0,1.00%,1.332,1.239,,7/11/2023,
f1a6e16072da4f9d9fef66e94a65a355-1,Lazada SG,Approved,86168353459104x518666291_SGAMZ-1450190394,10/10/2022 0:55,7/10/2022 12:36,SGD,28f916c8-3a79-4398-abec-79c4600f5293,7.9,0.12,1.00%,0.079,0.073,,7/11/2023,
b0f573c3a7934dd089cc39ec319fd494-1,Lazada SG,Approved,85352830872163x2084702600_SGAMZ-12939411526,10/10/2022 0:46,6/10/2022 17:47,SGD,52a53a72-1270-4762-b7d0-38a8f299a298,10.9,0.16,1.00%,0.109,0.101,,7/11/2023,
435196c73c8849519cc28132f8bc40e6-1,Lazada SG,Approved,85352830972163x2084702600_SGAMZ-12939411526,10/10/2022 0:46,6/10/2022 17:47,SGD,52a53a72-1270-4762-b7d0-38a8f299a298,10.88,0.16,1.00%,0.109,0.101,,7/11/2023,
df8c30f6c1ef4a22882fba74f4ac62e1-1,Lazada SG,Approved,85352830272163x2012595028_SGAMZ-10951416714,10/10/2022 0:46,6/10/2022 17:47,SGD,52a53a72-1270-4762-b7d0-38a8f299a298,8.39,0.13,1.00%,0.084,0.078,,7/11/2023,
fba1aa3cc0d44ca8bd3309e6e4f00282-1,Lazada SG,Approved,85352830672163x170082678_SGAMZ-2714468627,10/10/2022 0:46,6/10/2022 17:47,SGD,52a53a72-1270-4762-b7d0-38a8f299a298,35.7,0.54,1.00%,0.357,0.332,,7/11/2023,
3f9bea45a5af429d8c71d9f65d271107-1,Lazada SG,Approved,85352830472163x2176221209_SGAMZ-12427026691,10/10/2022 0:46,6/10/2022 17:47,SGD,52a53a72-1270-4762-b7d0-38a8f299a298,19.92,0.3,1.00%,0.199,0.185,,7/11/2023,
af9afa1f207c463dad0cdf985616b9d0-1,Lazada SG,Approved,85336456459104x2214611832_SGAMZ-12713476607,10/10/2022 0:44,7/10/2022 12:36,SGD,28f916c8-3a79-4398-abec-79c4600f5293,376.86,5.65,1.00%,3.769,3.505,,7/11/2023,
b40f6a9049c046c6b9d783ee57877ab8-1,Watsons Singapore,Approved,17647901,10/10/2022 0:43,9/10/2022 13:26,SGD,276052db-92ef-4fdb-a776-de915a8085b6,58.85,1.24,1.50%,0.883,0.821,,24/05/2023,
c687d0511fb5402ea614f0beae6d94e2-1,Shopee SG,Approved,2210100XK644KH_3367709988_1,10/10/2022 0:40,7/10/2022 21:07,SGD,eca38658-c543-4396-9f32-c999916c2307,39.8,0.84,1.60%,0.637,0.592,,7/11/2023,
356936079eb34389ae2d7de72b950373-1,Shopee SG,Approved,2210100WBRFVHN_7377187052_2,10/10/2022 0:18,9/10/2022 10:44,SGD,a195e8cd-eef7-46a2-97f9-de94cb6e61ce,27.29,0.38,0.90%,0.246,0.228,,7/11/2023,
a5ed550188d740c38db9ac18e79f9cdb-1,Shopee SG,Approved,2210100WBRFVHN_1762858537_1,10/10/2022 0:18,9/10/2022 10:44,SGD,a195e8cd-eef7-46a2-97f9-de94cb6e61ce,21.7,0.3,0.90%,0.195,0.182,,7/11/2023,
e42fa2edc8ea4f92ab67f609769a9582-1,Shopee SG,Approved,2210100WBRFVHN_989665364_3,10/10/2022 0:18,9/10/2022 10:44,SGD,a195e8cd-eef7-46a2-97f9-de94cb6e61ce,11.66,0.16,0.90%,0.105,0.098,,7/11/2023,
a193cd6e51754a37b89f2b14f2682060-1,Shopee SG,Approved,2210100W6KDQA3_1513220916_2,10/10/2022 0:16,4/10/2022 23:28,SGD,a30b8594-4d99-4a2b-b0ad-ae456a169649,36.95,0.52,0.90%,0.333,0.309,,7/11/2023,
5410d2ebd3f64080b86ba3aa09e3925f-1,Shopee SG,Approved,2210100W6KDQA3_1513220916_1,10/10/2022 0:16,4/10/2022 23:28,SGD,a30b8594-4d99-4a2b-b0ad-ae456a169649,36.95,0.52,0.90%,0.333,0.309,,7/11/2023,
439e5bb4cf214ca38fe3d828f4fe2c8e-1,Lazada SG,Approved,86157717476173xTI278HBAA5B2VYSGAMZ-10473720,10/10/2022 0:11,8/10/2022 21:19,SGD,d1521a84-57c6-4912-88a8-05b1cec1bf16,5.09,0.08,1.00%,0.051,0.047,,7/11/2023,
2e8a4b01c00c49b28864ffc09a7f2c52-1,Lazada SG,Approved,86157717076173xTI278HBAA5B2VYSGAMZ-10473720,10/10/2022 0:11,8/10/2022 21:19,SGD,d1521a84-57c6-4912-88a8-05b1cec1bf16,5.07,0.08,1.00%,0.051,0.047,,7/11/2023,
33c3381c606d4bb3928ef90484327a42-1,Lazada SG,Approved,86157717376173xTI278HBAA5B2VYSGAMZ-10473720,10/10/2022 0:11,8/10/2022 21:19,SGD,d1521a84-57c6-4912-88a8-05b1cec1bf16,5.07,0.08,1.00%,0.051,0.047,,7/11/2023,
cf8c7e7dde7c44508eaeba185eb19ec3-1,Lazada SG,Approved,86157717176173xTI278HBAA5B2VYSGAMZ-10473720,10/10/2022 0:11,8/10/2022 21:19,SGD,d1521a84-57c6-4912-88a8-05b1cec1bf16,5.08,0.08,1.00%,0.051,0.047,,7/11/2023,
